Nome;Crimes;Pol’tica;ECO_PC1;ECO_PC2;SAU_PC1;SAU_PC2;Mortes_COVID-19
New Mexico Union;13036264518;Republicano;0.0138136284657602;-17470574813071;-0.106507652671953;-0.0689491333985877;-304832472367316
New Mexico Valencia;91735837825;Republicano;180397981410155;0.66198461397053;0.155013036516144;0.135719570630959;-502183896460358
New York Albany;34821844179;Democrata;-162248295973727;221974535169002;-169929889838433;0.113609003737777;-309292379939962
New York Allegany;19502941427;Republicano;0.530856329480609;110326431924755;0.469614319281843;0.918193525139626;-408176578001524
New York Bronx;58605761611;Democrata;398012100647201;-0.322762538568718;0.280753464393135;-0.050954042953004;-106953467568048
New York Broome;31495458616;Republicano;-0.200421412240844;-0.984348126561898;-130293348228598;0.33779410436318;-299636472657463
New York Cattaraugus;19720040087;Republicano;0.330432098942775;113021644915816;0.281925326572422;-0.0219665416981896;-377116323844179
New York Cayuga;24144125779;Republicano;-0.869049029327151;-0.00609935113460963;-0.60254337444053;-0.0316921253912864;-59702281424441
New York Chautauqua;27138336813;Republicano;0.612155619742102;-0.84394254392477;0.247275794852195;0.970314984778869;-453754882253347
New York Chemung;19294740036;Republicano;-0.551907842617255;-0.441047090535637;0.0693159385785381;0.118494357740824;-566853519030214
New York Chenango;18339412319;Republicano;-0.0977353859073441;129985483625494;-0.0123873977308163;-0.0872477174675149;-424364677250002
New York Clinton;15725500595;Republicano;-0.0534421410351367;194297425430196;-0.271137349683487;0.116498937343559;-509035795055887
New York Columbia;14553647045;Democrata;-156149657976011;212058361879131;-212099513816483;-109402762223783;-278372711725795
New York Delaware;19305876087;Republicano;0.449687045245784;0.11817380465285;-125226301458925;-126107063691346;-418422879274043
New York Erie;42752334492;Democrata;-0.733157639627093;0.610217377005593;-0.801744296235018;0.386287932354068;-255621591276606
New York Fulton;20407216734;Republicano;-0.0134053528590006;-119148207917077;-0.0459121676910218;0.0799093011662972;-31126816284618
New York Genesee;21998742929;Republicano;-0.912813427360162;-0.0303785024492387;0.238724459688562;-0.173048201079288;-476280621349992
New York Greene;22500426548;Republicano;-0.517843132612608;155052130152872;-0.97989896442611;0.930692918867999;-327905067234871
New York Herkimer;21088572002;Republicano;0.0296117914870169;0.417227583967819;-0.232890897880034;0.0747525023853016;-414222955494267
New York Kings;58618548775;Democrata;108989642164625;-0.0546456766972191;-112188809063392;0.21373241254536;-126949379952542
New York Livingston;12264985794;Republicano;-0.667254455965916;0.000751301786727943;-0.681158056415993;-0.0225942647172905;-438783784185433
New York Madison;15142316844;Republicano;-138017465206964;0.184527747896597;-155584863498274;-124333274071836;-374269896668837
New York Monroe;32625708471;Democrata;-0.668038941551322;0.259813759121287;-130525726482589;0.114835830228822;-321711427424854
New York Montgomery;14233654011;Republicano;0.836042784861702;-0.592946113615391;0.550275535126191;-122635672532753;-48182634014488
New York Nassau;14366338688;Republicano;-357860863463479;0.291010155642968;-27750250740329;-0.664064376866303;-181662009916643
New York New York;58640744787;Democrata;-326757466504799;-0.550178215960313;-380335101190179;-0.484428419505038;-164255651184931
New York Niagara;39456884814;Republicano;-0.918072479288323;0.038619482093188;-0.0561977694600451;0.195697182638282;-303737745857172
New York Oneida;28332335058;Republicano;-0.0999013800652371;-0.448089153098787;-0.196522794068437;0.0923454995189191;-289090563775144
New York Onondaga;31756761816;Democrata;-0.815419242333685;0.559908991286939;-146073903031432;-103754425922859;-309375959905256
New York Ontario;15329848006;Republicano;-213374545296266;-0.00707198861077971;-0.727965838873613;0.668204036189449;-344307938560244
New York Orange;24491293757;Republicano;-11731934474834;0.779769086191658;-136906082976915;-0.247850750123054;-200942849656919
New York Orleans;17185434443;Republicano;0.132217569545701;-102199837747302;108357973480038;-0.197729064429916;-204131652432891
New York Oswego;21160494856;Republicano;0.821628500040168;0.22751448009588;0.246586744509015;123558052478036;-570238983872211
New York Otsego;14805919077;Republicano;-0.305687283335732;122873703967489;-146551625258876;0.121282810601013;-47999142627806
New York Putnam;48435132991;Republicano;-361118101622919;0.754163369112148;-341464777618656;-0.291759511317992;-275924613625315
New York Queens;59778332448;Democrata;-0.270818436216532;-0.424371949205186;-11140292452872;-25067023184557;-116496497792549
New York Rensselaer;30498581425;Republicano;-132476111371105;0.0796719702459933;-163971837175255;0.0421025565034118;-363883850804285
New York Richmond;59789466553;Republicano;-133408796027875;104086479199321;-130775330294838;-0.250218986638764;-146938405530986
New York Rockland;12134989065;Republicano;-107233514310801;-104901525494629;-225506521316674;-0.4641245185434;-155853543117361
New York Saratoga;10261570308;Republicano;-315853502876059;0.326404741757186;-250425646178653;0.009037153005861;-489269930556671
New York Schenectady;4294926941;Democrata;-0.624503329977611;220755115828073;-145640813879287;-0.0411240729183109;-34355279524071
New York Seneca;20135665834;Republicano;-0.886538413205661;0.0100833423526689;0.347583487242569;-0.251603474907086;-475482506052509
New York St. Lawrence;14599568116;Republicano;103384003750485;0.791079033143191;-0.376685411361887;-110683046104737;-562417092402111
New York Steuben;17754082927;Republicano;-0.494278871784714;0.419415963994242;-0.176841699194489;-0.117084257154032;-283978612318462
New York Suffolk;12403918075;Republicano;-274510290794152;0.0279678613290261;-25840816948879;-0.52828962059442;-200285314263296
New York Sullivan;26117121667;Republicano;0.421687306449625;193403485452916;-0.453071146332961;-0.134227140734301;-275925807517488
New York Tioga;11522833404;Republicano;-110029376076885;222240048045936;-0.373330632700341;-0.164750372004505;-279975794030625
New York Ulster;17388207735;Democrata;-119225192316783;-0.482334593342614;-198337674510726;0.0329444107835464;-294238146226746
New York Warren;13831258645;Republicano;-195307772057194;0.954169469523601;-145024638177571;0.889751853971108;-297585418886552
New York Washington;14108895017;Republicano;-0.459421838811493;174559184204031;-0.518853632080049;-0.14811549203234;-379360941387031
New York Wayne;17844338254;Republicano;-0.887118070265146;0.22209662687591;-0.0834206452965338;-0.176623611808353;-520885207207327
New York Westchester;2206061664;Democrata;-301508667266109;0.332058336453106;-315869336971506;-137253582158195;-189097444128774
New York Wyoming;11099591389;Republicano;-0.53183318984694;175000098891908;-0.118763223395562;-0.0830852379242739;-440393488672276
New York Yates;76047149233;Republicano;-0.288317011812214;165459729386922;-0.457906731735772;-0.218428326828379;-357886526977476
North Carolina Alamance;38179810085;Republicano;0.374069566277976;0.0498212308211972;-0.0227295328080117;0.0747324103184525;-288685548202769
North Carolina Alexander;19254850741;Republicano;0.433291899614599;-11462116167625;108370896949653;-0.308961238644065;-361520600292692
North Carolina Alleghany;14020329478;Republicano;13615615814775;-131297552397776;-0.914524926127123;0.0501087302459063;-469455374712278
North Carolina Anson;42755011448;Democrata;277987062069277;112275028062583;282295310408785;-0.400293354796762;-314458322028635
North Carolina Ashe;81246768594;Republicano;0.948485540233599;0.887460238128306;0.302324325597866;-0.190945498966055;-449360527764494
North Carolina Avery;17382235355;Republicano;0.343447800805583;-0.00885776971284091;0.547172012053313;0.847346807104206;-516678397658619
North Carolina Beaufort;2976348658;Republicano;0.813731782830412;-0.711212832779501;0.821961833131891;-148416746064815;-235277110790722
North Carolina Bertie;16893595562;Democrata;299861274886472;-111959621856112;336010018242655;0.196434663243866;-229822560421659
North Carolina Bladen;22393201654;Republicano;242814019414893;0.774978822667199;281022836045892;0.0121333609840978;-288832287674622
North Carolina Brunswick;14143283686;Republicano;-0.459600038846101;-141846995369513;-0.58028270520077;-0.21924767664697;-321957761936915
North Carolina Buncombe;26328126391;Democrata;-121170442055292;-0.0633973308820896;-218744193866246;-0.524102325774065;-315094588033768
North Carolina Burke;1786921112;Republicano;162318300747441;-0.502836414877608;-0.099985563610303;0.028200883124841;-283883101949156
North Carolina Cabarrus;11717978764;Republicano;-104480589020541;-0.284135742772481;0.186607162934835;0.7961082219269;-305174666407311
North Carolina Caldwell;16859878412;Republicano;0.82809312332;-10378973056385;114597312534303;-0.218321205717861;-376248448026265
North Carolina Camden;63005864392;Republicano;-0.252101189794339;176830709280091;-10118723103079;-134824257204541;-353960575136618
North Carolina Carteret;25449873211.5;Republicano;-0.993628380822014;-0.934678652126211;-0.727061687281897;-0.132037427031254;-492288182364155
North Carolina Caswell;2548408878;Republicano;239561398066146;124883721242199;-140465208977433;0.568557609056803;-382135403851331
North Carolina Catawba;26668302495;Republicano;0.0106439465553365;-0.644481447143693;-0.641406914662196;-0.0529874943951943;-322647270183846
North Carolina Chatham;16475522081;Democrata;-129532748856269;-0.628179691850216;-153201489072199;-0.320278390857051;-241655759910699
North Carolina Cherokee;21340790345;Republicano;0.58248666016406;-116025781938426;-0.278225805951456;-0.0899088143312594;-290737453608225
North Carolina Chowan;453967053;Republicano;242912096286332;104353220966831;176124571807509;0.0205517969623816;-248282114329698
North Carolina Clay;24371953506;Republicano;0.130172047532917;-157871891869471;-0.649137770892627;-0.139391552771582;-357915758973433
North Carolina Cleveland;18818501787;Republicano;15475988141801;-0.0396082400952864;134438104952847;0.131243312335414;-242334045110623
North Carolina Columbus;3882797052;Republicano;204363294449041;120060148689353;338574162102063;0.869124279199625;-221126532798065
North Carolina Craven;24910825062;Republicano;0.123934863486442;-0.597395704650729;-0.0887388183333444;0.141056489275159;-281380418772728
North Carolina Cumberland;54841665569;Democrata;0.771019845252067;0.690115757988383;0.36706410988934;0.447479539581607;-350485444727243
North Carolina Currituck;1711885662;Republicano;-134058115783062;320887866044347;-0.843882427740225;-0.110328809447695;-414499806865564
North Carolina Dare;24660566913;Republicano;-194144888464374;143581221249417;-206998853410704;0.15615938967144;-477102355007474
North Carolina Davidson;18091306088;Republicano;0.551805031022067;-0.475320965209292;0.315060207622076;-0.0208672830129858;-36189811403703
North Carolina Davie;14827159435;Republicano;-0.336356080953681;0.0885310749303519;107134894554776;-0.555457066148867;-395522616272879
North Carolina Duplin;23579104503;Republicano;365921575368047;173060514798324;272185073663111;-0.0822121292918873;-239705316748545
North Carolina Durham;66593156185;Democrata;-0.458817882164808;0.571881496777197;-198946237397722;0.403081088708753;-338427393886682
North Carolina Edgecombe;48102109825;Democrata;287242523924877;-0.652138765945076;325901761421864;0.394161613521437;-219781699441516
North Carolina Forsyth;57557255429;Democrata;0.276977676687914;116117726034885;-0.234057151345026;0.28381163999138;-34158606977069
North Carolina Franklin;1424400532;Republicano;0.594883205847302;0.630666642042707;0.525244368235021;0.000177236242073622;-299363632859513
North Carolina Gaston;38969726963;Republicano;0.63809517382484;0.609689030253728;0.350357680160676;-0.82362997931896;-276351527533001
North Carolina Gates;25449873211.5;Republicano;0.0349642495040696;-0.59462866891714;21369809236092;-0.424394310457615;-365506410561921
North Carolina Graham;29181743901;Republicano;149594929063519;-143275276578407;0.615266279716384;0.944872882962029;-237571937698155
North Carolina Granville;29291553134;Republicano;-0.0440460997501042;-0.819985158582178;101028971135569;-0.202109521834591;-245964012254011
North Carolina Greene;25449873211.5;Republicano;300602111920223;-12760802439389;0.502052999002093;-0.325516756599963;-278496375773015
North Carolina Guilford;45263944714;Democrata;-0.137005240798678;115383905629706;-0.413582275749285;0.29556470005367;-320390140869342
North Carolina Halifax;46136895744;Democrata;301803724899827;0.886185925754554;501765408596182;0.981185112088806;-296374459806059
North Carolina Harnett;24252905924;Republicano;0.84854380633625;-0.200819963857851;0.0860530419870317;0.333766353104875;-288381481422125
North Carolina Haywood;27751690061;Republicano;-0.113773995390524;-0.990935779496106;-0.474264126347516;0.0893684849618611;-281097441805969
North Carolina Henderson;12084565201;Republicano;-142894511975987;-0.853908293157427;-0.997381072922059;0.569313436499456;-281778323291532
North Carolina Hertford;30397721234;Democrata;272612290245014;117256923810693;512875298009849;-0.85399259163761;-196513590872661
North Carolina Hoke;12394172832;Democrata;219176040558024;0.528115586459205;0.97297520557126;0.454930455280743;-304587390503232
North Carolina Hyde;25449873211.5;Republicano;196340725370171;0.731766501764728;281234773096028;-0.156129887817969;-239916719084029
North Carolina Iredell;25411494634;Republicano;-0.842843201813081;-0.23126892932475;-0.498207725233997;-0.101296023245489;-391083406362275
North Carolina Jackson;21427274378;Republicano;0.839398464105252;176692100101396;-0.480574112492159;-222836096917644;-408777541348663
North Carolina Johnston;18485167122;Republicano;0.0948244634564206;0.660554450032546;-0.11747150949428;0.00847423442962057;-334033156914542
